0.1659, 0.42
0.1441, 0.42
0.0975, 0.42
0.1526, 0.43
0.1251, 0.43
0.1253, 0.43
0.1054, 0.43
0.1616, 0.43
0.1766, 0.43
0.1293, 0.43
0.1601, 0.43
0.1287, 0.43
0.1493, 0.43
0.1637, 0.43
0.168, 0.43
0.1637, 0.43
0.1525, 0.43
0.1322, 0.44
0.112, 0.44
0.1785, 0.44
0.1199, 0.44
0.1161, 0.44
0.1484, 0.44
0.1145, 0.44
0.2109, 0.44
0.0915, 0.44
0.1791, 0.44
0.1267, 0.44
0.1693, 0.44
0.174, 0.44
0.1469, 0.44
0.1536, 0.44
0.1132, 0.45
0.1102, 0.45
0.1509, 0.45
0.1054, 0.45
0.1365, 0.45
0.2247, 0.45
0.1779, 0.45
0.1465, 0.45
0.1493, 0.45
0.1022, 0.45
0.1327, 0.45
0.1707, 0.45
0.1776, 0.45
0.12, 0.45
0.148, 0.45
0.1466, 0.46
0.1696, 0.46
0.2014, 0.46
0.127, 0.46
0.1616, 0.46
0.102, 0.46
0.135, 0.46
0.1294, 0.46
0.1566, 0.46
0.1363, 0.46
0.1306, 0.46
0.2349, 0.46
0.1461, 0.46
0.1601, 0.46
0.1802, 0.46
0.1762, 0.47
0.1805, 0.47
0.1584, 0.47
0.1591, 0.47
0.2, 0.47
0.2242, 0.47
0.1525, 0.47
0.1728, 0.47
0.1335, 0.47
0.1169, 0.47
0.1518, 0.47
0.1109, 0.47
0.101, 0.47
0.1031, 0.47
0.1582, 0.47
0.2122, 0.48
0.1234, 0.48
0.1359, 0.48
0.1445, 0.48
0.1469, 0.48
0.132, 0.48
0.1609, 0.48
0.1914, 0.48
0.1144, 0.48
0.1274, 0.48
0.2531, 0.48
0.135, 0.48
0.159, 0.48
0.1411, 0.48
0.1203, 0.48
0.1809, 0.49
0.1142, 0.49
0.1678, 0.49
0.1797, 0.49
0.1672, 0.49
0.124, 0.49
0.0987, 0.49
0.1664, 0.49
0.1111, 0.49
0.2034, 0.49
0.1601, 0.49
0.1497, 0.49
0.1329, 0.49
0.1254, 0.49
0.1052, 0.49
0.1197, 0.5
0.0843, 0.5
0.1397, 0.5
0.1516, 0.5
0.1673, 0.5
0.1117, 0.5
0.129, 0.5
0.1006, 0.5
0.1477, 0.5
0.1257, 0.5
0.1211, 0.5
0.1223, 0.5
0.0959, 0.5
0.1146, 0.5
0.1148, 0.51
0.1753, 0.51
0.1042, 0.51
0.1666, 0.51
0.1419, 0.51
0.1041, 0.51
0.1456, 0.51
0.1441, 0.51
0.1416, 0.51
0.1832, 0.51
0.239, 0.51
0.1503, 0.51
0.1111, 0.51
0.1445, 0.51
0.1413, 0.51
0.1375, 0.52
0.1677, 0.52
0.1446, 0.52
0.1296, 0.52
0.111, 0.52
0.1421, 0.52
0.1199, 0.52
0.1902, 0.52
0.1191, 0.52
0.1933, 0.52
0.0907, 0.52
0.1128, 0.52
0.1392, 0.52
0.1225, 0.52
0.1832, 0.52
0.148, 0.53
0.1423, 0.53
0.1332, 0.53
0.1696, 0.53
0.1685, 0.53
0.1546, 0.53
0.0966, 0.53
0.1161, 0.53
0.1091, 0.53
0.106, 0.53
0.1127, 0.53
0.1563, 0.53
0.1223, 0.53
0.1196, 0.53
0.1311, 0.53
0.1034, 0.54
0.0986, 0.54
0.2279, 0.54
0.1862, 0.54
0.1529, 0.54
0.1333, 0.54
0.1513, 0.54
0.1214, 0.54
0.1373, 0.54
0.1747, 0.54
0.1278, 0.54
0.1321, 0.54
0.1691, 0.54
0.095, 0.54
0.1696, 0.54
0.1747, 0.55
0.0999, 0.55
0.1372, 0.55
0.1118, 0.55
0.1097, 0.55
0.0823, 0.55
0.1168, 0.55
0.1335, 0.55
0.1381, 0.55
0.1413, 0.55
0.124, 0.55
0.1138, 0.55
0.118, 0.55
0.1114, 0.55
0.1072, 0.55
0.1817, 0.56
0.1134, 0.56
0.117, 0.56
0.1963, 0.56
0.1416, 0.56
0.127, 0.56
0.1956, 0.56
0.1087, 0.56
0.1309, 0.56
0.1464, 0.56
0.1305, 0.56
0.1568, 0.56
0.1488, 0.56
0.1502, 0.56
0.1362, 0.57
0.1793, 0.57
0.203, 0.57
0.1773, 0.57
0.1359, 0.57
0.1086, 0.57
0.1389, 0.57
0.1235, 0.57
0.1034, 0.57
0.1579, 0.57
0.1834, 0.57
0.1471, 0.57
0.1203, 0.57
0.1373, 0.57
0.0943, 0.57
0.1703, 0.58
0.0943, 0.58
0.111, 0.58
0.1439, 0.58
0.1155, 0.58
0.1659, 0.58
0.1598, 0.58
0.1635, 0.58
0.1349, 0.58
0.1397, 0.58
0.1474, 0.58
0.1609, 0.58
0.1089, 0.58
0.1208, 0.58
0.1581, 0.58
0.1162, 0.59
0.0888, 0.59
0.1348, 0.59
0.1237, 0.59
0.1403, 0.59
0.1584, 0.59
0.1299, 0.59
0.1515, 0.59
0.1354, 0.59
0.1148, 0.59
0.1109, 0.59
0.109, 0.59
0.1749, 0.59
0.1635, 0.59
0.1198, 0.59
0.1153, 0.6
0.0936, 0.6
0.1256, 0.6
0.1197, 0.6
0.1761, 0.6
0.096, 0.6
0.132, 0.6
0.1029, 0.6
0.1288, 0.6
0.2354, 0.6
0.1312, 0.6
0.1099, 0.6
0.1172, 0.6
0.142, 0.6
0.1182, 0.6
0.1066, 0.61
0.1218, 0.61
0.0925, 0.61
0.0996, 0.61
0.1252, 0.61
0.1647, 0.61
0.1102, 0.61
0.1334, 0.61
0.1467, 0.61
0.0903, 0.61
0.1475, 0.61
0.1031, 0.61
0.131, 0.61
0.145, 0.61
0.1432, 0.61
0.1553, 0.62
0.1683, 0.62
0.1271, 0.62
0.1153, 0.62
0.0967, 0.62
0.1331, 0.62
0.1339, 0.62
0.1506, 0.62
0.1639, 0.62
0.0931, 0.62
0.1585, 0.62
0.0948, 0.62
0.1211, 0.62
0.1426, 0.62
0.1245, 0.62
0.1326, 0.63
0.1544, 0.63
0.1548, 0.63
0.1212, 0.63
0.1648, 0.63
0.1771, 0.63
0.1288, 0.63
0.1123, 0.63
0.1297, 0.63
0.1477, 0.63
0.1751, 0.63
0.1266, 0.63
0.1133, 0.63
0.1002, 0.63
0.1343, 0.64
0.1395, 0.64
0.1538, 0.64
0.1119, 0.64
0.1102, 0.64
0.1267, 0.64
0.1468, 0.64
0.1242, 0.64
0.1283, 0.64
0.151, 0.64
0.113, 0.64
0.1161, 0.64
0.107, 0.64
0.1144, 0.64
0.1298, 0.64
0.0885, 0.65
0.1005, 0.65
0.1208, 0.65
0.146, 0.65
0.1452, 0.65
0.1193, 0.65
0.1358, 0.65
0.1358, 0.65
0.122, 0.65
0.1377, 0.65
0.1348, 0.65
0.123, 0.65
0.1326, 0.65
0.1359, 0.65
0.1419, 0.65
0.1327, 0.66
0.1053, 0.66
0.1054, 0.66
0.099, 0.66
0.1224, 0.66
0.1458, 0.66
0.1487, 0.66
0.1714, 0.66
0.1305, 0.66
0.1168, 0.66
0.1105, 0.66
0.1423, 0.66
0.1446, 0.66
0.1202, 0.66
0.1288, 0.66
0.1319, 0.67
0.1353, 0.67
0.1176, 0.67
0.1117, 0.67
0.1233, 0.67
0.1352, 0.67
0.1247, 0.67
0.0946, 0.67
0.1381, 0.67
0.1632, 0.67
0.123, 0.67
0.1591, 0.67
0.1134, 0.67
0.1301, 0.67
0.1668, 0.67
0.1396, 0.68
0.1054, 0.68
0.1328, 0.68
0.1284, 0.68
0.1725, 0.68
0.1413, 0.68
0.132, 0.68
0.1426, 0.68
0.1218, 0.68
0.1358, 0.68
0.1407, 0.68
0.144, 0.68
0.1492, 0.68
0.0988, 0.68
0.1302, 0.68
0.1372, 0.69
0.1293, 0.69
0.1446, 0.69
0.134, 0.69
0.1214, 0.69
0.1368, 0.69
0.1482, 0.69
0.1408, 0.69
0.1341, 0.69
0.1339, 0.69
0.1131, 0.69
0.1556, 0.69
0.1367, 0.69
0.1844, 0.69
0.0699, 0.69
0.0901, 0.7
0.1312, 0.7
0.1465, 0.7
0.0681, 0.7
0.1154, 0.7
0.1308, 0.7
0.0772, 0.7
0.076, 0.7
0.1218, 0.7
0.1229, 0.7
0.1109, 0.7
0.1221, 0.7
0.1647, 0.7
0.1184, 0.7
0.1926, 0.71
0.1332, 0.71
0.1255, 0.71
0.1407, 0.71
0.1457, 0.71
0.1149, 0.71
0.1059, 0.71
0.1793, 0.71
0.1319, 0.71
0.0896, 0.71
0.1302, 0.71
0.1112, 0.71
0.1371, 0.71
0.1729, 0.71
0.1011, 0.71
0.1393, 0.72
0.1891, 0.72
0.1303, 0.72
0.1098, 0.72
0.1148, 0.72
0.1369, 0.72
0.1464, 0.72
0.1396, 0.72
0.1478, 0.72
0.1162, 0.72
0.1295, 0.72
0.1479, 0.72
0.1833, 0.72
0.1497, 0.72
0.1104, 0.72
0.1487, 0.73
0.0862, 0.73
0.093, 0.73
0.1471, 0.73
0.1184, 0.73
0.0979, 0.73
0.1238, 0.73
0.11, 0.73
0.1195, 0.73
0.2047, 0.73
0.1204, 0.73
0.1172, 0.73
0.0989, 0.73
0.1678, 0.73
0.1189, 0.73
0.1142, 0.74
0.1009, 0.74
0.12, 0.74
0.1551, 0.74
0.1264, 0.74
0.1494, 0.74
0.129, 0.74
0.161, 0.74
0.0891, 0.74
0.1041, 0.74
0.1963, 0.74
0.176, 0.74
0.1505, 0.74
0.121, 0.74
0.1464, 0.74
0.0897, 0.75
0.0989, 0.75
0.116, 0.75
0.1077, 0.75
0.1088, 0.75
0.1173, 0.75
0.1484, 0.75
0.0947, 0.75
0.1485, 0.75
0.1459, 0.75
0.098, 0.75
0.0943, 0.75
0.1481, 0.75
0.1502, 0.75
0.0839, 0.75
0.1437, 0.76
0.1404, 0.76
0.1307, 0.76
0.1187, 0.76
0.1448, 0.76
0.1336, 0.76
0.0918, 0.76
0.1119, 0.76
0.1256, 0.76
0.1274, 0.76
0.1217, 0.76
0.1389, 0.76
0.1604, 0.76
0.0867, 0.76
0.1344, 0.77
0.1499, 0.77
0.1348, 0.77
0.1455, 0.77
0.1465, 0.77
0.1257, 0.77
0.1516, 0.77
0.132, 0.77
0.1052, 0.77
0.119, 0.77
0.1243, 0.77
0.1134, 0.77
0.1311, 0.77
0.1455, 0.77
0.1155, 0.77
0.0831, 0.78
0.1062, 0.78
0.1636, 0.78
0.1496, 0.78
0.113, 0.78
0.1656, 0.78
0.129, 0.78
0.1381, 0.78
0.1269, 0.78
0.1691, 0.78
0.1687, 0.78
0.0902, 0.78
0.1241, 0.78
0.1485, 0.78
0.0938, 0.78
0.1595, 0.79
0.127, 0.79
0.0907, 0.79
0.1035, 0.79
0.1602, 0.79
0.1482, 0.79
0.1159, 0.79
0.1414, 0.79
0.1959, 0.79
0.1214, 0.79
0.1276, 0.79
0.1759, 0.79
0.1449, 0.79
0.1524, 0.79
0.2284, 0.79
0.1004, 0.8
0.2124, 0.8
0.1203, 0.8
0.1464, 0.8
0.0972, 0.8
0.1447, 0.8
0.114, 0.8
0.109, 0.8
0.2368, 0.8
0.1416, 0.8
0.2229, 0.8
0.1484, 0.8
0.1745, 0.8
0.1467, 0.8
0.1153, 0.8
0.1522, 0.81
0.1479, 0.81
0.1404, 0.81
0.1345, 0.81
0.0802, 0.81
0.1156, 0.81
0.0879, 0.81
0.1061, 0.81
0.1447, 0.81
0.0848, 0.81
0.1449, 0.81
0.1059, 0.81
0.166, 0.81
0.1424, 0.81
0.0893, 0.81
0.1299, 0.82
0.0978, 0.82
0.1307, 0.82
0.1602, 0.82
0.1362, 0.82
0.1354, 0.82
0.1118, 0.82
0.1467, 0.82
0.1533, 0.82
0.1211, 0.82
0.138, 0.82
0.1265, 0.82
0.1124, 0.82
0.2066, 0.82
0.1104, 0.82
0.1395, 0.83
0.0981, 0.83
0.1512, 0.83
0.0985, 0.83
0.1941, 0.83
0.1008, 0.83
0.1459, 0.83
0.1223, 0.83
0.1232, 0.83
0.0933, 0.83
0.1144, 0.83
0.1161, 0.83
0.1098, 0.83
0.1186, 0.83
0.1298, 0.84
0.0953, 0.84
0.1213, 0.84
0.1181, 0.84
0.1333, 0.84
0.1481, 0.84
0.1214, 0.84
0.129, 0.84
0.143, 0.84
0.1553, 0.84
0.1478, 0.84
0.1272, 0.84
0.1205, 0.84
0.1477, 0.84
0.1494, 0.84
0.0978, 0.85
0.2443, 0.85
0.112, 0.85
0.0843, 0.85
0.1903, 0.85
0.0906, 0.85
0.1416, 0.85
0.1154, 0.85
0.1049, 0.85
0.1157, 0.85
0.1391, 0.85
0.1062, 0.85
0.1295, 0.85
0.1156, 0.85
0.1183, 0.85
0.1476, 0.86
0.1869, 0.86
0.1314, 0.86
0.1324, 0.86
0.1236, 0.86
0.1469, 0.86
0.1163, 0.86
0.1101, 0.86
0.1756, 0.86
0.103, 0.86
0.1383, 0.86
0.1266, 0.86
0.1306, 0.86
0.1075, 0.86
0.1804, 0.86
0.1524, 0.87
0.1411, 0.87
0.1782, 0.87
0.1398, 0.87
0.1841, 0.87
0.1419, 0.87
0.1153, 0.87
0.1355, 0.87
0.1529, 0.87
0.1508, 0.87
0.1226, 0.87
0.1338, 0.87
0.1232, 0.87
0.1444, 0.87
0.0806, 0.87
0.1656, 0.88
0.1302, 0.88
0.1375, 0.88
0.137, 0.88
0.1277, 0.88
0.0896, 0.88
0.1254, 0.88
0.1026, 0.88
0.1101, 0.88
0.1458, 0.88
0.1666, 0.88
0.1401, 0.88
0.1259, 0.88
0.1605, 0.88
0.1371, 0.88
0.1498, 0.89
0.1533, 0.89
0.0919, 0.89
0.166, 0.89
0.159, 0.89
0.1437, 0.89
0.1245, 0.89
0.1357, 0.89
0.0973, 0.89
0.1075, 0.89
0.0899, 0.89
0.1288, 0.89
0.1134, 0.89
0.1168, 0.89
0.1022, 0.9
0.1056, 0.9
0.1303, 0.9
0.1471, 0.9
0.1284, 0.9
0.1257, 0.9
0.0983, 0.9
0.1347, 0.9
0.1351, 0.9
0.1033, 0.9
0.1, 0.9
0.1018, 0.9
0.1725, 0.9
0.1284, 0.9
0.1134, 0.9
0.1487, 0.91
0.1357, 0.91
0.145, 0.91
0.1337, 0.91
0.1298, 0.91
0.1283, 0.91
0.1186, 0.91
0.1009, 0.91
0.1574, 0.91
0.1296, 0.91
0.0879, 0.91
0.1093, 0.91
0.1113, 0.91
0.112, 0.91
0.1232, 0.91
0.1845, 0.92
0.0854, 0.92
0.1467, 0.92
0.1092, 0.92
0.1338, 0.92
0.1239, 0.92
0.1493, 0.92
0.1126, 0.92
0.1239, 0.92
0.1035, 0.92
0.1416, 0.92
0.1268, 0.92
0.1074, 0.92
0.1087, 0.92
0.1403, 0.92
0.1372, 0.93
0.1024, 0.93
0.1578, 0.93
0.1542, 0.93
0.0935, 0.93
0.1293, 0.93
0.1051, 0.93
0.1812, 0.93
0.1927, 0.93
0.1172, 0.93
0.143, 0.93
0.1038, 0.93
0.128, 0.93
0.1527, 0.93
0.1354, 0.93
0.102, 0.94
0.1702, 0.94
0.1135, 0.94
0.1481, 0.94
0.1106, 0.94
0.1183, 0.94
0.122, 0.94
0.1142, 0.94
0.1024, 0.94
0.1084, 0.94
0.0941, 0.94
0.0988, 0.94
0.1443, 0.94
0.124, 0.94
0.1159, 0.94
0.1053, 0.95
0.1304, 0.95
0.1246, 0.95
0.1324, 0.95
0.088, 0.95
0.1857, 0.95
0.1123, 0.95
0.123, 0.95
0.1419, 0.95
0.1631, 0.95
0.1506, 0.95
